ORIG_FID,Width,Length,Orient,Area,Elong,Bed,Topo,Y/N,rf_bedform_pred,xgb_bedform_pred,ens_bedform_pred
58032,54.53219232,210.7453488,32.30409387,8161.392166,3.864604371,0,1,0,0,0,0
58041,91.48367471,186.1135505,56.35433346,12608.51971,2.034390848,0,1,0,0,0,0
58130,91.8794705,165.1274527,77.34998049,11515.97939,1.797218157,0,1,0,0,0,0
58166,205.8712712,1588.304051,19.76715728,266405.1957,7.715034942,0,1,0,1,1,1
58183,78.6467225,142.3744307,2.679653203,8370.014387,1.81030342,0,1,0,0,0,0
58204,132.3763126,1778.337548,34.59256646,203281.657,13.43395592,0,1,1,1,1,1
58425,96.5236384,159.156595,120.0559645,9681.572896,1.648887232,0,1,0,0,0,0
58431,50.66715907,288.9540435,7.174877767,10564.62,5.702984908,0,1,0,0,0,0
58457,222.3046311,1792.774055,49.21442688,331263.2393,8.06449261,0,1,0,1,1,1
58675,143.3345478,615.4863717,24.14606257,67433.45657,4.294054582,0,1,1,1,1,1
58790,112.5539836,1319.190215,24.27605898,100215.2038,11.72051111,0,1,1,1,1,1
58903,80.45066604,165.8824654,31.60478977,9005.324723,2.061915377,0,1,0,0,0,0
58913,92.02547588,774.6865749,15.63881339,66420.04052,8.418175158,0,1,1,1,1,1
58915,344.0089247,1768.386254,38.70500268,421179.6565,5.140524348,0,1,0,1,1,1
58920,83.73083646,378.3760249,170.7567181,26249.52551,4.518956705,0,1,1,1,0,0
58957,157.8838893,656.5842271,41.48618221,61743.39758,4.158652477,0,1,0,1,0,1
58986,121.7632942,176.7644258,14.05497586,14871.23448,1.451705352,0,1,0,0,0,0
59108,86.69145186,166.4186699,41.88799323,11073.62252,1.91966643,0,1,0,0,0,0
59193,103.8189314,168.9723113,6.21103376,9484.018811,1.62756743,0,1,0,0,0,0
59210,93.17044698,214.1370515,14.55819328,12999.2947,2.298336634,0,1,0,0,0,0
59277,146.5613595,1214.589597,45.22956959,123438.1976,8.287242974,0,1,0,1,1,1
59286,186.6498524,654.2904445,55.29953526,79946.51797,3.505443138,0,1,0,1,1,1
59437,73.65056602,549.4754864,12.21139548,34338.80727,7.460573843,0,1,1,1,1,1
59477,63.34208562,255.5783457,20.60262861,10792.11579,4.034889966,0,1,0,0,0,0
59499,50.32980384,200.5507497,13.5259634,8039.597627,3.9847314,0,1,0,0,0,0
59502,196.4223157,305.2861515,15.64570571,35707.66254,1.554233542,0,1,0,0,0,0
59530,98.19672456,849.1542122,12.72825361,63905.28358,8.647480005,0,1,1,1,1,1
59562,45.66269301,593.2242021,43.53083002,21852.07985,12.99144144,0,1,1,1,1,1
59586,152.3038716,551.0991844,168.2817567,65286.55957,3.618418748,0,1,0,1,1,1
59689,354.2220972,998.8510778,15.72022161,214892.3638,2.819844063,0,1,0,1,1,1
59716,66.92698273,250.6806172,166.2438517,9965.647193,3.745583724,0,1,0,0,0,0
59784,60.54710856,201.8438413,22.1032685,8523.926407,3.333666068,0,1,0,0,0,0
59807,80.67957059,191.2107554,63.34014282,10578.28482,2.370002146,0,1,0,0,0,0
59841,100.5316452,1710.680656,43.13150181,134560.6027,17.01634,0,1,1,1,1,1
59842,57.67127929,240.5322636,8.971127033,10960.33443,4.170746108,0,1,0,0,0,0
59891,133.5486056,1400.962655,39.6525602,129164.1036,10.4902829,0,1,1,1,1,1
59914,99.44147154,259.0129029,29.71588972,19575.48568,2.60467689,0,1,0,0,0,0
59948,136.3974524,330.6594162,39.23011494,26696.58164,2.424234547,0,1,0,0,0,0
60110,71.64461722,161.8472557,32.25376815,8529.849498,2.259028829,0,1,0,0,0,0
60134,387.1903622,835.9203143,53.12637404,233303.323,2.158938847,0,1,0,0,0,0
60179,69.72571361,192.9221542,11.94028109,9748.549884,2.766872424,0,1,0,0,0,0
60214,93.2547055,902.7842008,46.14746379,70200.00825,9.680843406,0,1,1,1,1,1
60218,74.82339701,248.681725,67.58481451,13906.88079,3.323582395,0,1,0,0,0,0
60306,89.66685196,274.7459927,12.39514112,14425.98596,3.064075371,0,1,0,0,0,0
60315,166.3972828,193.1188245,138.9009118,21418.43493,1.160588811,0,1,0,0,0,0
60325,96.15605577,379.8807622,43.15205394,31200.59941,3.950669141,0,1,0,1,0,0
60340,101.0402217,149.4634551,93.45592636,12493.64777,1.479247102,0,1,0,0,0,0
60413,62.7283064,185.0357374,82.99128304,8699.00263,2.94979648,0,1,0,0,0,0
60447,99.38569618,321.776341,46.33727974,25543.41051,3.237652433,0,1,1,0,0,0
60479,90.05152316,186.7762113,95.09885105,11974.37565,2.074103854,0,1,0,0,0,0
60509,158.3072704,304.0978354,60.08326919,42488.90402,1.920934109,0,1,0,0,0,0
60560,82.07014013,545.7755138,39.64821231,39483.42493,6.65011066,0,1,1,1,1,1
60568,53.44286778,196.2007773,44.95825761,8425.768813,3.67122472,0,1,1,0,0,0
60658,149.0802444,847.7607574,31.36520118,96141.46317,5.686606974,0,1,1,1,1,1
60674,93.75273008,204.5292695,159.2107928,14951.47995,2.181582012,0,1,0,0,0,0
60683,149.0419382,835.6127894,49.44886999,93212.60044,5.60656148,0,1,0,1,1,1
60801,90.03958551,198.1065426,6.159483737,12691.2613,2.200216066,0,1,0,0,0,0
60836,103.7767034,201.2802885,174.5287266,14883.14457,1.939551768,0,1,0,0,0,0
60885,139.4777275,1026.500147,6.172694322,105758.4931,7.35959902,0,1,1,1,1,1
60886,85.89634875,151.6271926,22.15938439,9187.102995,1.765234434,0,1,0,0,0,0
60981,104.8899262,847.0004983,23.71581747,77109.53826,8.075136756,0,1,1,1,1,1
61000,100.71315,146.5748786,25.9811871,11270.99702,1.455369816,0,1,0,0,0,0
61025,95.3944805,141.5421169,155.7943167,9965.12025,1.483755833,0,1,0,0,0,0
61241,86.57243498,517.1604658,16.53287693,38198.76239,5.973731314,0,1,1,1,1,1
61273,55.86826726,318.4387168,12.01147839,13753.49462,5.699813729,0,1,1,0,1,0
61280,145.6230692,342.2621251,177.5961432,29933.04277,2.350329017,0,1,0,0,0,0
61306,135.7682943,377.0773729,26.33876256,38495.20732,2.77735958,0,1,0,0,0,0
61442,122.2360791,166.1041234,127.1042142,14508.09455,1.358879675,0,1,0,0,0,0
61452,82.67973758,375.850998,17.23185978,22753.75979,4.545865879,0,1,1,0,0,0
61484,35.8589626,536.8714983,143.4153753,12905.9831,14.97175209,0,1,0,0,1,0
61498,67.62626638,215.6791233,55.06441266,11228.35283,3.189280362,0,1,0,0,0,0
61531,357.1316129,687.1462532,30.27412074,179852.7531,1.924070086,0,1,0,0,0,0
61627,195.8556775,894.9925225,3.633590506,102629.2616,4.569653196,0,1,0,1,1,1
61642,134.1535452,243.7887392,158.3146866,20061.90383,1.817236651,0,1,0,0,0,0
61697,134.7777007,1471.255364,39.20581382,153336.1813,10.91616311,0,1,1,1,1,1
61740,91.45844695,363.0814056,25.51467961,21618.22575,3.969905653,0,1,0,1,0,0
61861,110.4769833,1156.824683,25.26259916,109497.9053,10.47118276,0,1,1,1,1,1
62150,265.8588972,1554.00046,24.05090885,334869.8195,5.84520765,0,1,1,1,1,1
62169,83.71109008,286.3560163,32.2571587,20755.33746,3.420765588,0,1,0,1,0,0
62183,97.02380769,219.9494965,42.85640063,16826.99813,2.266964179,0,1,0,0,0,0
62206,134.2045216,947.9639144,17.0703993,87512.46347,7.063576569,0,1,0,1,1,1
62234,112.5790844,343.3399183,29.00365148,24007.94427,3.049766484,0,1,0,0,0,0
62240,130.1641728,471.6108023,28.88959251,54474.63061,3.623199779,0,1,0,1,0,1
62250,80.74227544,222.8680076,46.8396544,13983.40154,2.760239371,0,1,0,0,0,0
62283,182.8235743,322.3460353,7.66891492,36694.72467,1.763153557,0,1,0,0,0,0
62326,66.66074995,225.2967744,34.2973979,12425.7274,3.379751572,0,1,1,0,0,0
62353,91.51247791,240.1638764,145.7842054,13683.50571,2.62438393,0,1,0,0,0,0
62397,141.4294646,1001.23733,21.53450297,97604.09704,7.079411159,0,1,1,1,1,1
62464,122.2452302,1276.592139,39.77531203,132843.217,10.44287893,0,1,1,1,1,1
62552,92.28560323,302.6263115,21.310779,24259.31594,3.279236424,0,1,0,0,0,0
62557,70.6070096,191.8579346,48.16190528,10455.29636,2.717264698,0,1,0,0,0,0
62656,214.4661462,2034.961556,24.55681853,296650.5994,9.488497799,0,1,1,1,1,1
62789,109.0992604,272.3232639,34.85571484,22368.18337,2.496105501,0,1,0,0,0,0
62860,73.01252114,224.4885392,62.9461772,12115.84826,3.074658096,0,1,0,0,0,0
62867,350.0158723,1059.93353,8.969986528,209387.0514,3.028244186,0,1,0,1,1,1
62942,107.4926705,180.3813824,79.19535886,15098.12057,1.678080762,0,1,0,0,0,0
62962,148.0953341,358.3479404,50.84150867,31788.07677,2.419711212,0,1,0,0,0,0
63003,117.2758613,1517.014141,8.356430635,147031.7624,12.93543381,0,1,1,1,1,1
63012,55.58885159,734.272167,9.835293861,29753.00939,13.20898249,0,1,1,1,1,1
63047,72.65259623,234.0334253,19.24938256,12452.41604,3.221267201,0,1,0,0,0,0
63151,184.405353,1872.150454,40.110165,246189.0723,10.15236502,0,1,1,1,1,1
63159,71.55428442,244.1954375,71.4782467,14378.96637,3.412729783,0,1,0,0,0,0
63200,91.0935009,209.1049308,176.4302754,13847.55543,2.295497799,0,1,0,0,0,0
63207,73.51080986,230.7379721,2.707135165,12501.56454,3.138830501,0,1,0,0,0,0
63303,77.1703347,242.2039961,2.025042594,13302.85517,3.138563505,0,1,0,0,0,0
63322,102.1479248,2375.522144,41.74187905,200945.4648,23.25570635,0,1,1,1,1,1
63329,181.3886255,1234.13644,48.15620997,180054.5628,6.80382486,0,1,1,1,1,1
63397,72.55013905,274.2892008,178.5645594,15078.77024,3.780684702,0,1,1,0,0,0
63503,148.6193995,338.2806901,28.3184334,34706.30844,2.276154333,0,1,0,0,0,0
63538,186.7262793,692.5882642,61.05263868,100438.374,3.709109756,0,1,0,1,1,1
63717,122.4004008,1420.448186,10.52473244,157840.7502,11.60493084,0,1,1,1,1,1
63721,125.4340367,841.8570579,40.54754435,88567.81118,6.711551984,0,1,1,1,1,1
63806,120.2472092,595.23411,58.15884101,62449.74455,4.950086691,0,1,1,1,1,1
63807,76.19445927,297.290801,23.6968623,15833.40942,3.901737788,0,1,0,0,0,0
63882,132.5763097,329.5935679,35.00264557,28704.56279,2.486066845,0,1,0,0,0,0
63915,56.36863502,180.5958015,35.42869238,8084.488588,3.203834923,0,1,0,0,0,0
63937,89.4632808,622.9202164,38.93405832,42678.53536,6.962859073,0,1,1,1,1,1
63975,240.5688141,400.166722,12.62568843,53900.90795,1.663418941,0,1,0,0,0,0
64035,93.02058853,655.2630999,32.7806525,54177.27527,7.044280306,0,1,1,1,1,1
64137,83.49942527,574.1012532,20.94580378,43617.45629,6.875511434,0,1,1,1,1,1
64185,408.925586,1825.277313,20.9892373,496180.8309,4.463592829,0,1,0,1,1,1
64200,153.6206998,544.6565072,28.01680692,71792.34891,3.545463001,0,1,0,1,1,1
64317,65.85697778,450.8361121,36.49697169,23695.52169,6.845684806,0,1,1,1,1,1
64396,58.00131937,609.9821554,41.91938557,29894.56807,10.51669448,0,1,1,1,1,1
64569,54.11338219,225.8625224,6.219327566,9806.759778,4.173875542,0,1,0,0,0,0
64576,86.02661789,441.6480981,10.32950404,21798.39548,5.133854021,0,1,0,0,1,0
64678,314.1583797,540.6000022,168.7279378,101328.8126,1.720788103,0,1,0,0,0,0
64681,54.98292924,379.1411461,14.99632647,17096.02101,6.895615627,0,1,1,0,1,0
64760,76.82270198,321.2916442,39.7606191,21785.793,4.182248683,0,1,1,0,0,0
64819,97.30289908,154.6418178,52.0293702,9637.907363,1.589282738,0,1,0,0,0,0
64888,97.74133955,206.4416474,50.81700355,15869.87859,2.112122141,0,1,0,0,0,0
64959,230.4018979,1209.214413,52.27604942,212873.1158,5.248283214,0,1,1,1,1,1
65001,152.9740202,1241.157517,42.66211173,158344.9137,8.113518331,0,1,1,1,1,1
65027,319.7673658,1362.945946,170.0927484,265502.3188,4.262304699,0,1,0,1,1,1
65035,165.5711976,796.406091,13.63505592,87237.93312,4.810052126,0,1,0,1,1,1
65093,91.13950177,284.8701791,46.27154276,16516.8287,3.125649949,0,1,0,0,0,0
65255,111.9344949,512.3031979,14.46627546,33401.43199,4.576812524,0,1,0,1,0,0
65261,123.181369,178.9390726,175.9409837,16842.52503,1.452647215,0,1,0,0,0,0
65268,262.3830812,720.6865295,6.558136258,118013.8672,2.746695885,0,1,0,1,0,1
65293,351.1150553,1410.688281,177.2572491,320680.6678,4.017737946,0,1,0,1,1,1
65320,119.3823336,708.3025947,19.91176889,67576.23448,5.933060389,0,1,1,1,1,1
65365,128.7479127,308.2385819,145.9596519,25855.73632,2.394124886,0,1,0,0,0,0
65384,62.71389109,161.2568803,170.6005394,8151.303541,2.571310398,0,1,0,0,0,0
65388,53.97110306,217.6707954,35.78856613,9161.115885,4.033098881,0,1,0,0,0,0
65389,97.41979696,417.9684954,11.40528638,33155.13863,4.290385614,0,1,1,1,0,0
65739,95.01985919,456.9863114,56.14321749,29861.82337,4.809376854,0,1,0,1,1,1
65746,175.4497575,1436.792634,74.49504201,165788.4372,8.189197037,0,1,0,1,1,1
65766,95.08790031,1045.106462,40.41667782,84975.22638,10.99095109,0,1,1,1,1,1
65811,103.7851321,250.1599376,151.8066177,16217.24753,2.410363919,0,1,0,0,0,0
65832,386.9331392,1929.320963,58.58808951,405172.8343,4.986186933,0,1,0,1,1,1
65927,321.1922759,1557.372906,174.0519011,343613.4121,4.848724652,0,1,0,1,1,1
66051,72.63919992,665.984571,162.3978538,27947.05082,9.168390783,0,1,0,1,1,1
66057,54.33406402,528.1703997,9.423380088,19525.14011,9.720796875,0,1,1,0,1,0
66266,53.24198729,282.3145417,20.50941966,8926.770959,5.302479417,0,1,0,0,0,0
66280,192.9689739,794.5055715,174.9041053,110963.2931,4.117271059,0,1,0,1,1,1
66300,95.17952522,153.1675367,72.38573099,9761.555769,1.609248799,0,1,0,0,0,0
66301,101.7665986,557.6730856,53.3610641,42156.52172,5.479922617,0,1,1,1,1,1
66324,82.89663437,144.4412334,55.45952577,8322.50085,1.742425787,0,1,0,0,0,0
66328,104.7548133,621.1773787,57.68101382,50779.36647,5.929821828,0,1,0,1,1,1
66348,268.526165,453.2814983,87.84670564,62840.92295,1.688034752,0,1,0,0,0,0
66399,72.9470305,474.1687464,20.59013102,30554.3046,6.500178871,0,1,1,1,1,1
66422,89.99483707,1320.841074,43.46077024,100934.4881,14.67685389,0,1,1,1,1,1
66438,72.43578283,426.4991576,22.28187425,20470.53266,5.887962287,0,1,0,0,1,0
66491,132.8556965,866.8233892,48.46013068,95930.76927,6.524548151,0,1,1,1,1,1
66719,139.6865431,1098.673068,26.69678517,113622.8636,7.865274947,0,1,1,1,1,1
66731,96.32941181,264.113239,18.79812288,20515.33256,2.741771532,0,1,0,0,0,0
66748,101.9552831,1123.470068,40.23782644,81035.1815,11.01924328,0,1,1,1,1,1
66792,348.0140584,3396.430076,36.39394411,804715.7946,9.759462281,0,1,0,1,1,1
66810,57.83748679,274.4068566,34.19475348,12581.76305,4.74444641,0,1,0,0,0,0
66904,129.1801731,800.2173227,52.103468,80264.81729,6.194583142,0,1,1,1,1,1
66927,95.65495654,210.6552,39.15626976,15718.21109,2.202240298,0,1,0,0,0,0
66947,77.6951255,729.6707818,10.89462129,44412.68387,9.391461525,0,1,1,1,1,1
67134,73.13495275,163.531799,24.63577308,9313.81595,2.236027957,0,1,0,0,0,0
67148,95.65691114,166.004015,165.5896729,12330.17979,1.735410574,0,1,0,0,0,0
67150,231.6024534,2689.229887,43.73318487,445625.201,11.611405,0,1,1,1,1,1
67172,126.2632883,183.1558539,127.6981192,15788.0683,1.450586757,0,1,0,0,0,0
67279,95.96914446,1120.671459,16.9754482,89321.89222,11.67741429,0,1,1,1,1,1
67291,98.75387465,207.6453971,44.94179013,12182.99459,2.102655696,0,1,0,0,0,0
67299,103.108568,171.5762024,105.8047401,10568.4158,1.664034383,0,1,0,0,0,0
67420,82.81821278,383.0207781,33.50875725,22830.42102,4.624837524,0,1,1,0,0,0
67504,74.91196542,176.2096448,63.00906763,9594.049402,2.352222957,0,1,0,0,0,0
67597,255.3206228,456.9236785,84.15854507,70323.5313,1.78960741,0,1,0,0,0,0
67647,116.5262056,203.0675647,170.4709988,16461.43974,1.742677226,0,1,0,0,0,0
67819,87.63648342,177.7550282,29.66523338,10861.69745,2.028322238,0,1,0,0,0,0
67883,203.4373196,487.5764128,43.95913343,71060.75248,2.396691098,0,1,0,1,0,1
67887,234.2673427,2509.358691,20.27014097,359322.8536,10.71151728,0,1,0,1,1,1
67888,208.2997885,477.4530114,54.48395911,59723.2563,2.292143524,0,1,0,0,0,0
67913,215.6141407,377.5813898,35.45106308,43637.68372,1.751190292,0,1,0,0,0,0
67999,306.7742992,712.8018015,172.3696788,123349.96,2.323538195,0,1,0,0,0,0
68004,64.84989782,216.492656,49.58055593,10105.57046,3.338365414,0,1,0,0,0,0
68020,159.651905,562.0363459,20.70045905,62308.03915,3.520386093,0,1,0,1,0,1
68038,144.2758821,274.5629545,60.82122969,24991.46945,1.903041246,0,1,0,0,0,0
68066,92.58605872,247.1559037,51.10514622,15660.52208,2.669472133,0,1,0,0,0,0
68077,65.0507057,368.2386823,8.239608363,17651.19108,5.66079458,0,1,1,0,1,0
68082,153.245497,401.1410108,172.2537304,50212.91195,2.617636528,0,1,0,0,0,0
68223,278.5500418,696.587762,48.7793991,101709.897,2.500763445,0,1,0,1,0,1
68230,77.41854739,344.3430483,36.14165494,22343.83547,4.447810763,0,1,1,0,0,0
68244,144.9340283,1366.405801,47.24217529,161799.9002,9.427777708,0,1,1,1,1,1
68273,90.06411732,671.3862536,17.7477196,52901.35041,7.454536541,0,1,1,1,1,1
68334,105.1509354,142.7295591,52.78386776,11202.67537,1.357377931,0,1,0,0,0,0
68366,79.75019304,397.0935962,13.68752218,24370.00655,4.979217994,0,1,0,0,1,0
68432,97.98921249,1286.284983,52.12509647,71868.9444,13.12680192,0,1,0,1,1,1
68450,318.461565,541.5027842,80.13130722,87677.03536,1.70037092,0,1,0,0,0,0
68504,61.33383341,222.4920044,179.4165498,10435.47837,3.627557452,0,1,0,0,0,0
68549,114.0954156,143.1461129,174.1261054,13090.38716,1.254617569,0,1,0,0,0,0
68671,78.30067219,262.202377,165.849272,12002.13924,3.348660614,0,1,0,0,0,0
68676,63.76854051,509.1505415,7.758068572,23460.84497,7.984353059,0,1,1,1,1,1
68688,116.9340873,421.3512077,42.52168807,33794.12841,3.603322327,0,1,0,0,0,0
68698,244.6918669,780.6238524,42.16036373,141053.8999,3.190232117,0,1,0,1,1,1
68729,79.05888091,207.1753297,27.3482214,12958.92868,2.620519381,0,1,0,0,0,0
68755,61.51011663,286.6669969,29.90819974,13517.65292,4.660485342,0,1,0,0,0,0
68773,191.0418057,1794.055664,21.37166784,284559.5044,9.39090613,0,1,1,1,1,1
68779,64.17414313,274.5707859,47.92731437,13541.40797,4.278526716,0,1,1,0,0,0
68790,64.04150467,156.5367826,40.65181208,8605.848689,2.444302073,0,1,0,0,0,0
68846,97.77316981,775.2222091,5.717789342,61668.08061,7.928782616,0,1,1,1,1,1
68961,87.74771381,468.4189601,33.18804788,27723.96357,5.338246887,0,1,1,1,1,1
69006,114.0271539,146.1892042,75.67914214,12252.85525,1.282056065,0,1,0,0,0,0
69222,80.92539756,226.9194398,171.2061458,14274.6135,2.804057152,0,1,0,0,0,0
69351,233.9016603,1145.918033,13.18267306,195699.0244,4.899144503,0,1,0,1,1,1
69383,78.0952808,173.2160123,99.25542546,11216.71086,2.218008701,0,1,0,0,0,0
69498,47.83435937,489.1980924,42.46458062,19727.719,10.22691845,0,1,1,0,1,0
69950,64.0910287,441.8991321,14.15066775,17536.98626,6.894867208,0,1,0,0,1,0
70007,92.95917378,550.3855737,39.04060087,40354.42986,5.920723597,0,1,1,1,1,1
70029,113.7093125,210.83177,67.63844328,16877.68224,1.854129318,0,1,0,0,0,0
70031,40.61370776,360.0347205,15.46448116,9561.965823,8.864857223,0,1,0,0,1,0
70066,88.82736157,472.2720129,13.08491023,32519.5174,5.316740299,0,1,1,1,1,1
70178,68.74637323,185.7253203,16.15379714,9738.60839,2.701601722,0,1,0,0,0,0
70193,155.7798253,423.8242004,27.46427883,36745.77378,2.720661674,0,1,0,0,0,0
70222,62.31378226,889.1338527,33.20980993,47544.05344,14.26865487,0,1,1,1,1,1
70223,98.22800062,233.1628545,57.92494444,15726.98566,2.373690323,0,1,0,0,0,0
70280,73.7862994,645.5862526,4.163125105,35870.57495,8.749405483,0,1,1,1,1,1
70304,125.0465055,236.031252,176.0850363,17433.40355,1.887547765,0,1,0,0,0,0
70315,82.88461786,305.5403766,44.89601879,17239.83385,3.6863339,0,1,0,0,0,0
70345,153.819987,1828.34005,40.94439055,229264.6144,11.88623199,0,1,1,1,1,1
70393,114.4398529,236.2411976,166.8692222,18436.42788,2.064326296,0,1,0,0,0,0
70523,154.460758,953.3553379,22.98254763,111930.701,6.172152397,0,1,1,1,1,1
70548,197.9138244,1271.184139,15.98996785,177600.0589,6.422917362,0,1,1,1,1,1
70707,85.55762391,864.6734709,14.45048637,53645.4924,10.10632871,0,1,1,1,1,1
70817,105.6511663,216.8397568,95.10247734,16814.44792,2.052412334,0,1,0,0,0,0
70837,129.1265347,225.0039596,51.77271846,21796.72951,1.742507534,0,1,0,0,0,0
70878,25.26161003,602.2168205,177.1814129,10367.84089,23.83920976,0,1,0,0,1,0
71088,467.3649649,2155.3204,8.147365044,535691.5383,4.611643068,0,1,0,1,1,1
71100,82.69465043,497.8050531,41.5050813,30146.97877,6.019797538,0,1,1,1,1,1
71201,340.770162,3843.73032,42.84805476,840830.6836,11.27953896,0,1,1,1,1,1
71206,139.9790343,713.4290529,15.13948932,67856.72675,5.096685059,0,1,0,1,1,1
71238,148.7909569,195.1646589,51.29040263,19491.56721,1.311670164,0,1,0,0,0,0
71274,131.4694423,333.1375553,59.7044643,28989.43658,2.533954275,0,1,0,0,0,0
71355,74.46524475,148.8840208,14.77529702,8294.829152,1.999375969,0,1,0,0,0,0
71363,137.0484208,1191.581723,16.63542258,127238.1409,8.694603824,0,1,1,1,1,1
71422,156.2886952,341.259247,60.44632519,27998.95696,2.183518434,0,1,0,0,0,0
71453,47.43864579,253.6846942,36.75450014,9189.339289,5.347637775,0,1,1,0,0,0
71461,104.3001345,304.6076907,30.55203359,26439.76198,2.92049183,0,1,0,0,0,0
71544,124.3671234,628.8239973,54.14353223,61793.62822,5.056191543,0,1,1,1,1,1
71566,192.8088803,904.4112191,13.29612261,109921.7641,4.690713507,0,1,0,1,1,1
71592,116.5517393,186.0619129,33.6360209,14753.16183,1.596388986,0,1,0,0,0,0
71618,178.2252624,1365.523864,39.34797831,177842.271,7.661786247,0,1,1,1,1,1
71649,101.83671,214.9934248,148.1513104,16231.45485,2.11115839,0,1,0,0,0,0
71653,115.7467753,1315.113398,41.04144646,123482.9553,11.36198736,0,1,1,1,1,1
71669,76.58855575,315.9671328,20.97343279,18991.96034,4.125513658,0,1,0,0,0,0
71680,112.7258435,579.092205,46.69996172,42398.76632,5.137173403,0,1,1,1,1,1
71903,160.0111144,595.4596265,16.49171481,79682.95476,3.721364162,0,1,1,1,1,1
71923,74.39345219,233.0938834,43.8248276,12799.87258,3.133258057,0,1,1,0,0,0
71924,82.32202433,178.3517379,68.48614709,11102.03211,2.166513025,0,1,0,0,0,0
71933,121.6905053,375.7199415,34.93563108,29706.68234,3.087504162,0,1,0,0,0,0
71949,156.2057881,305.1135365,60.18915537,33147.46759,1.953279326,0,1,0,0,0,0
72025,65.22310486,638.3290962,9.301760901,33205.3234,9.786855403,0,1,1,1,1,1
72086,197.4102551,1132.302521,39.15767629,127927.9366,5.735783689,0,1,1,1,1,1
72108,61.35659858,293.6927529,26.52466592,15249.46493,4.786653102,0,1,0,0,0,0
72129,124.5389866,1506.148005,26.96425175,152054.1346,12.09378722,0,1,1,1,1,1
72143,148.5817994,1893.39104,21.45381107,251582.6504,12.74308864,0,1,1,1,1,1
72167,75.83406504,255.8906425,22.14654593,13588.92187,3.37434954,0,1,0,0,0,0
